date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition
1/20/2024,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.84,2.05,723,FALSE,FALSE,Sunny
1/20/2024,45,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,9.76,16.43,396,FALSE,FALSE,Cloudy
1/20/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.59,30.13,50,FALSE,FALSE,Sunny
1/20/2024,30,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,32.93,40.71,251,FALSE,FALSE,Cloudy
1/20/2024,10,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,12.84,14.04,674,FALSE,TRUE,Cloudy
1/20/2024,10,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,44.27,67.72,158,FALSE,FALSE,Cloudy
1/20/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,15.25,17.14,374,TRUE,FALSE,Rainy
1/20/2024,9,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,27.31,29.79,344,TRUE,FALSE,Cloudy
1/20/2024,3,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.82,6.15,635,TRUE,FALSE,Rainy
1/20/2024,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,4.97,7.47,451,FALSE,FALSE,Rainy
1/20/2024,42,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,41.26,48.79,283,FALSE,FALSE,Sunny
1/20/2024,43,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,22.48,34.39,253,FALSE,FALSE,Cloudy
1/20/2024,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.91,2.19,416,FALSE,FALSE,Sunny
1/20/2024,39,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.46,12.02,312,TRUE,FALSE,Cloudy
1/20/2024,44,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,10.17,12.26,308,FALSE,FALSE,Sunny
1/21/2024,35,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,9.93,13.48,210,FALSE,FALSE,Sunny
1/21/2024,20,Casual Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.7,8.25,691,TRUE,FALSE,Cloudy
1/21/2024,20,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,20.36,48.56,100,FALSE,FALSE,Cloudy
1/21/2024,15,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,3.89,5.75,326,FALSE,FALSE,Cloudy
1/21/2024,47,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2,2.16,1193,TRUE,FALSE,Cloudy
1/21/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.53,27.14,0,FALSE,FALSE,Sunny
1/21/2024,10,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,14.76,13.63,391,FALSE,FALSE,Sunny
1/21/2024,23,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,5.51,6.18,524,FALSE,FALSE,Cloudy
1/21/2024,22,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.74,2.35,506,FALSE,FALSE,Sunny
1/21/2024,25,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,39.49,54.95,279,FALSE,FALSE,Sunny
1/21/2024,48,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,13.84,21.7,248,FALSE,FALSE,Sunny
1/21/2024,21,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.12,10.34,272,FALSE,FALSE,Sunny
1/21/2024,14,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.28,4.27,409,TRUE,FALSE,Sunny
1/21/2024,49,Kopitiam,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,8.82,15.74,378,FALSE,FALSE,Cloudy
1/21/2024,19,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.36,3.66,377,FALSE,FALSE,Cloudy
1/21/2024,38,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,45.18,67.36,93,FALSE,FALSE,Rainy
1/21/2024,33,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,33.09,40.97,0,FALSE,FALSE,Cloudy
1/21/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.24,20.44,272,FALSE,FALSE,Sunny
1/21/2024,46,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,20.46,46.68,197,FALSE,FALSE,Rainy
1/21/2024,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.7,31.87,111,FALSE,FALSE,Sunny
1/21/2024,25,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,12.64,15.73,268,FALSE,FALSE,Sunny
1/21/2024,20,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,25.18,48.42,69,FALSE,FALSE,Rainy
1/21/2024,42,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,50.6,55.59,155,FALSE,FALSE,Sunny
1/21/2024,33,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.96,17.94,0,FALSE,FALSE,Sunny
1/21/2024,23,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,41.71,78,89,FALSE,FALSE,Rainy
1/21/2024,49,Kopitiam,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.28,5.1,607,TRUE,TRUE,Sunny
1/21/2024,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.16,32.31,127,FALSE,FALSE,Sunny
1/22/2024,23,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,46.36,68.82,147,FALSE,FALSE,Cloudy
1/22/2024,1,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,20.46,20.66,325,TRUE,FALSE,Sunny
1/22/2024,26,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,17.35,20.14,349,TRUE,FALSE,Cloudy
1/22/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.54,28,92,FALSE,FALSE,Cloudy
1/22/2024,30,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,26.19,40.03,0,FALSE,FALSE,Sunny
1/22/2024,39,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,25.6,35.38,150,TRUE,FALSE,Sunny
1/22/2024,9,Casual Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.01,9.61,594,TRUE,FALSE,Sunny
1/22/2024,30,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,13.07,19.29,0,FALSE,FALSE,Cloudy
1/22/2024,34,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.83,13.44,371,FALSE,FALSE,Cloudy
1/22/2024,21,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.77,14.34,389,FALSE,FALSE,Sunny
1/22/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.27,18.76,284,TRUE,FALSE,Rainy
1/22/2024,34,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,14.97,28.98,45,FALSE,FALSE,Cloudy
1/22/2024,19,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.5,13.77,410,FALSE,FALSE,Rainy
1/22/2024,32,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,6.57,9.62,118,FALSE,FALSE,Sunny
1/22/2024,37,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,10.97,18.48,0,FALSE,FALSE,Sunny
1/22/2024,33,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,26.83,35.94,139,FALSE,FALSE,Cloudy
1/22/2024,8,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,22.06,30.25,350,TRUE,FALSE,Rainy
1/22/2024,40,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.15,5.28,566,TRUE,FALSE,Sunny
1/22/2024,1,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.41,6.89,260,FALSE,FALSE,Cloudy
1/22/2024,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.9,6.38,817,TRUE,FALSE,Sunny
1/22/2024,13,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.69,2.9,270,FALSE,FALSE,Sunny
1/23/2024,25,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,49.27,78.22,127,FALSE,FALSE,Sunny
1/23/2024,42,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,33.99,42.12,176,TRUE,FALSE,Sunny
1/23/2024,47,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.47,3.23,255,FALSE,FALSE,Rainy
1/23/2024,2,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,2.02,2.08,460,FALSE,TRUE,Sunny
1/23/2024,46,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.6,9.65,256,FALSE,FALSE,Cloudy
1/23/2024,3,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.29,15.65,62,FALSE,FALSE,Sunny
1/23/2024,8,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,24.89,40.73,240,FALSE,FALSE,Sunny
1/23/2024,49,Kopitiam,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.77,8.27,423,FALSE,FALSE,Cloudy
1/23/2024,1,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.4,9.18,187,FALSE,FALSE,Sunny
1/23/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.88,17.21,160,TRUE,FALSE,Sunny
1/23/2024,35,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,8.05,15.35,240,FALSE,FALSE,Sunny
1/23/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,15.53,30.76,30,FALSE,FALSE,Cloudy
1/23/2024,34,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,10.83,20.55,132,FALSE,FALSE,Cloudy
1/23/2024,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.77,2.14,473,FALSE,FALSE,Cloudy
1/23/2024,19,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.86,12.17,17,FALSE,FALSE,Cloudy
1/23/2024,39,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.81,3.51,677,FALSE,TRUE,Sunny
1/23/2024,43,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,24.93,43.03,46,FALSE,FALSE,Rainy
1/23/2024,3,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,30.85,38.97,82,FALSE,FALSE,Rainy
1/24/2024,11,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.97,8.55,426,FALSE,FALSE,Sunny
1/24/2024,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,18,16.22,336,TRUE,FALSE,Sunny
1/24/2024,42,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.92,26.64,115,FALSE,FALSE,Sunny
1/24/2024,15,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.1,3.09,318,FALSE,FALSE,Sunny
1/24/2024,43,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.32,5.79,154,FALSE,FALSE,Sunny
1/24/2024,13,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.91,10.04,133,FALSE,FALSE,Sunny
1/24/2024,45,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.72,7.52,347,FALSE,FALSE,Sunny
1/24/2024,29,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,3.61,7.09,101,FALSE,FALSE,Sunny
1/24/2024,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.61,9.58,397,FALSE,FALSE,Sunny
1/24/2024,39,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,28.71,49.72,163,FALSE,FALSE,Sunny
1/24/2024,44,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.43,6.55,141,FALSE,FALSE,Cloudy
1/24/2024,10,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,14.47,16.23,269,FALSE,FALSE,Cloudy
1/24/2024,20,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,31.04,55.86,48,FALSE,FALSE,Cloudy
1/24/2024,5,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,31.82,49.63,67,FALSE,FALSE,Rainy
1/24/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.3,29.11,43,FALSE,FALSE,Sunny
1/24/2024,11,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,12.92,15.65,86,FALSE,FALSE,Sunny
1/24/2024,15,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,17.58,39.48,12,FALSE,FALSE,Rainy
1/24/2024,46,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.13,4.01,445,FALSE,FALSE,Sunny
1/24/2024,21,Casual Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.02,6.42,230,FALSE,FALSE,Cloudy
1/24/2024,43,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.34,3.48,395,FALSE,FALSE,Sunny
1/24/2024,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,10.27,13.52,153,FALSE,FALSE,Rainy
1/24/2024,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.03,16.53,197,TRUE,FALSE,Rainy
1/24/2024,10,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,9.9,13.78,348,FALSE,FALSE,Rainy
1/24/2024,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.51,2.19,358,FALSE,FALSE,Sunny
1/24/2024,41,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.56,10.04,61,FALSE,FALSE,Sunny
1/24/2024,3,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,23.8,34.91,260,FALSE,FALSE,Sunny
1/25/2024,4,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.4,3.96,520,FALSE,FALSE,Cloudy
1/25/2024,19,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,16.37,28.98,147,FALSE,FALSE,Sunny
1/25/2024,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.57,30.96,112,FALSE,FALSE,Cloudy
1/25/2024,30,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.74,3.87,573,FALSE,FALSE,Cloudy
1/25/2024,6,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,36.81,58.28,193,FALSE,FALSE,Sunny
1/25/2024,37,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,11.34,16.71,151,FALSE,FALSE,Sunny
1/25/2024,10,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.1,24.96,10,FALSE,FALSE,Sunny
1/25/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.6,24.6,113,FALSE,FALSE,Sunny
1/25/2024,19,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,16.53,22.5,315,FALSE,FALSE,Sunny
1/25/2024,4,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.35,10.03,21,FALSE,FALSE,Sunny
1/25/2024,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,2.08,2.65,500,FALSE,FALSE,Sunny
1/25/2024,47,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.16,5.45,565,TRUE,FALSE,Cloudy
1/25/2024,26,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,18.01,27.96,220,FALSE,FALSE,Cloudy
1/25/2024,20,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.02,22.26,112,FALSE,FALSE,Sunny
1/25/2024,20,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.63,11.48,438,FALSE,FALSE,Cloudy
1/25/2024,45,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.2,4.03,627,TRUE,FALSE,Sunny
1/25/2024,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,15.15,28.58,72,FALSE,FALSE,Cloudy
1/25/2024,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.49,2.26,555,FALSE,FALSE,Sunny
1/25/2024,25,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,38.77,35.03,455,TRUE,FALSE,Cloudy
1/25/2024,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.55,25.76,8,FALSE,FALSE,Cloudy
1/25/2024,50,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.62,2.67,469,FALSE,FALSE,Rainy
1/25/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.05,25.51,2,FALSE,FALSE,Cloudy
1/25/2024,46,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.74,9.94,278,FALSE,FALSE,Sunny
1/25/2024,6,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,49.91,60.88,277,FALSE,TRUE,Sunny
1/25/2024,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.29,13.98,430,FALSE,FALSE,Sunny
1/25/2024,29,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,9.04,8.6,409,TRUE,FALSE,Rainy
1/25/2024,20,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,23.11,37.9,293,FALSE,FALSE,Sunny
1/25/2024,34,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.64,14.02,801,FALSE,FALSE,Sunny
1/25/2024,3,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,30.64,28.33,296,FALSE,FALSE,Rainy
1/26/2024,29,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5,7.88,239,FALSE,FALSE,Rainy
1/26/2024,34,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.76,12.98,19,FALSE,FALSE,Rainy
1/26/2024,4,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,34.79,36.99,158,FALSE,FALSE,Sunny
1/26/2024,6,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,5.24,7.67,315,FALSE,FALSE,Sunny
1/26/2024,11,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.34,7.3,115,FALSE,FALSE,Sunny
1/26/2024,6,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,15.74,25.77,0,FALSE,FALSE,Rainy
1/26/2024,40,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.18,9.35,364,FALSE,FALSE,Sunny
1/26/2024,27,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.95,2.46,270,FALSE,FALSE,Cloudy
1/26/2024,37,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,8.89,13.91,157,FALSE,FALSE,Rainy
1/26/2024,49,Kopitiam,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.84,5.97,345,FALSE,FALSE,Sunny
1/26/2024,6,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,6.03,7.47,177,FALSE,FALSE,Sunny
1/26/2024,23,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.53,4.08,496,TRUE,FALSE,Rainy
1/26/2024,34,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.52,13.68,110,FALSE,FALSE,Sunny
1/26/2024,43,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,4.14,5.51,280,FALSE,FALSE,Cloudy
1/26/2024,47,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,9.98,20.27,35,FALSE,FALSE,Sunny
1/26/2024,11,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.85,2.64,722,FALSE,FALSE,Sunny
1/26/2024,35,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,11.9,19.29,57,FALSE,FALSE,Cloudy
1/26/2024,48,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,15.51,14.18,367,TRUE,FALSE,Sunny
1/26/2024,40,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,3.9,6.34,356,FALSE,FALSE,Cloudy
1/26/2024,9,Casual Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.17,13.4,146,FALSE,FALSE,Sunny
1/26/2024,46,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.44,13.29,266,TRUE,FALSE,Sunny
1/26/2024,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.79,9.66,269,FALSE,FALSE,Sunny
1/26/2024,15,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.01,8.58,310,FALSE,FALSE,Sunny
1/26/2024,20,Casual Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.05,7.76,0,FALSE,FALSE,Cloudy
1/26/2024,45,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.63,8.51,393,FALSE,FALSE,Rainy
1/26/2024,20,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,29.22,45.09,408,FALSE,FALSE,Sunny
1/26/2024,18,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.76,1.39,465,TRUE,FALSE,Sunny
1/26/2024,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.26,9.69,320,FALSE,FALSE,Rainy
1/27/2024,17,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.05,5.35,716,TRUE,TRUE,Sunny
1/27/2024,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.77,23.97,110,FALSE,FALSE,Cloudy
1/27/2024,44,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.69,7.13,369,FALSE,FALSE,Cloudy
1/27/2024,14,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,22.26,27.86,201,FALSE,FALSE,Sunny
1/27/2024,46,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.21,4.83,303,FALSE,FALSE,Sunny
1/27/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.67,26.33,136,FALSE,FALSE,Sunny
1/27/2024,33,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,25.91,43.53,84,FALSE,FALSE,Sunny
